i,x,y,z,dx,dy,dz,radius,rmse,bend
336,-184.06221448997974,-3.6042228785942636e-16,-499.99999999999994,-1.0,-7.526250002186347e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
337,-186.06467038375573,7.50584997291203e-17,-499.99999999999994,-1.0,1.2326090471523212e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
338,-188.06712627753166,1.3322676237892069e-16,-499.99999999999994,-1.0,2.4963833769037293e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
339,-190.0695821713075,1.7503645185322086e-16,-499.99999999999994,-1.0,1.044243570014629e-16,0.0,2.0000000000000018,8.317216185536293e-15,0
340,-192.07203806508346,5.514371006415973e-16,-499.99999999999994,-1.0,-1.598390995518951e-17,0.0,2.000000000000002,8.302040540933687e-15,0
341,-194.0744939588593,1.1102230246251575e-16,-499.99999999999994,-1.0,-3.143902120753964e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
342,-196.07694985263527,4.2552659401843064e-16,-499.99999999999994,-1.0,2.0260923560155e-17,0.0,2.000000000000002,8.310601642617498e-15,0
343,-198.07940574641123,1.921655140552689e-16,-499.99999999999994,-1.0,-7.298533579392327e-17,0.0,2.0000000000000018,8.317216185536293e-15,0
344,-200.08186164018707,1.3322676237892069e-16,-499.99999999999994,-1.0,-1.934030793855959e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
345,-202.084317533963,-5.823967583249161e-16,-499.99999999999994,-1.0,5.5443070229733715e-17,0.0,2.0000000000000018,8.327526658608635e-15,0
346,-204.086773427739,3.552713678800501e-16,-499.99999999999994,-1.0,-6.06571833866824e-17,0.0,2.000000000000002,8.310601642617498e-15,0
347,-206.08922932151486,-8.253234270699355e-16,-499.99999999999994,-1.0,2.732288091052444e-17,0.0,2.0000000000000018,8.315106945930857e-15,0
348,-208.0916852152908,4.646970957084836e-16,-499.99999999999994,-1.0,2.9478671630660043e-16,0.0,2.0000000000000018,8.323996332411284e-15,0
349,-210.09414110906664,3.552713678800501e-16,-499.99999999999994,-1.0,-3.1151931025622366e-17,0.0,2.000000000000002,8.310601642617498e-15,0
350,-212.0965970028426,3.3993635993896783e-16,-499.99999999999994,-1.0,2.7101454102858148e-17,0.0,2.000000000000002,8.308833071397942e-15,0
351,-214.09905289661856,4.63810300876384e-16,-499.99999999999994,-1.0,-1.070570900566769e-16,0.0,2.0000000000000018,8.323996332411284e-15,0
352,-216.1015087903944,-8.88178419700126e-17,-499.99999999999994,-1.0,-6.602945490738081e-17,0.0,2.0000000000000018,8.307349463280572e-15,0
353,-218.10396468417036,1.9936815859219425e-16,-499.99999999999994,-1.0,5.907731706210277e-17,0.0,2.0000000000000018,8.317216185536293e-15,0
354,-220.1064205779462,1.4778160150893818e-16,-499.99999999999994,-1.0,-2.7665584659315314e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
355,-222.10887647172217,8.856993248058997e-17,-499.99999999999994,-1.0,-1.8248945102724253e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
356,-224.11133236549816,-5.830725520139492e-16,-499.99999999999994,-1.0,6.65935854638372e-17,0.0,2.0000000000000018,8.342599117382509e-15,0
357,-226.11378825927397,3.552713678800501e-16,-499.99999999999994,-1.0,3.6515448909773803e-16,0.0,2.000000000000002,8.310601642617498e-15,0
358,-228.11624415304993,8.793389656510285e-16,-499.99999999999994,-1.0,-1.0881831750692899e-16,0.0,2.0000000000000018,8.293299112775143e-15,0
359,-230.1187000468259,-8.053639460501713e-17,-499.99999999999994,-1.0,-1.3085621496081438e-16,0.0,2.0000000000000018,8.314365734716239e-15,0
360,-232.12115594060174,3.552713678800501e-16,-499.99999999999994,-1.0,6.680174210884627e-17,0.0,2.000000000000002,8.310601642617498e-15,0
361,-234.1236118343777,1.8699868979569708e-16,-499.99999999999994,-1.0,-1.7001317040241984e-16,0.0,2.0000000000000018,8.317216185536293e-15,0
362,-236.12606772815354,-3.256163823036547e-16,-499.99999999999994,-1.0,-1.8970801696390308e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
363,-238.1285236219295,1.1102230246251575e-16,-499.99999999999994,-1.0,1.9348200894306818e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
364,-240.13097951570546,4.492619959916648e-16,-499.99999999999994,-1.0,6.098737709447611e-17,0.0,2.0000000000000018,8.323996332411284e-15,0
365,-242.1334354094813,3.552713678800501e-16,-499.99999999999994,-1.0,3.390498215086391e-17,0.0,2.000000000000002,8.310601642617498e-15,0
366,-244.13589130325727,5.850484586643932e-16,-499.99999999999994,-1.0,2.7105924601246872e-17,0.0,2.000000000000002,8.342599117382509e-15,0
367,-246.13834719703323,4.638282048280772e-16,-499.99999999999994,-1.0,-1.6825996086329257e-16,0.0,2.0000000000000018,8.323996332411284e-15,0
368,-248.14080309080907,-8.88178419700126e-17,-499.99999999999994,-1.0,-8.320237596009765e-17,0.0,2.0000000000000018,8.307349463280572e-15,0
369,-250.14325898458503,1.3061002859316524e-16,-499.99999999999994,-1.0,3.922064430816732e-18,0.0,2.0000000000000018,8.296899639740403e-15,0
370,-252.14571487836088,-7.311031989949701e-17,-499.99999999999994,-1.0,6.533811291147184e-19,0.0,2.0000000000000018,8.316646173529459e-15,0
371,-254.14817077213684,1.3322676237892069e-16,-499.99999999999994,-1.0,3.9961242536507815e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
372,-256.1506266659128,8.693093138018428e-17,-499.99999999999994,-1.0,-5.988482969289149e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
373,-258.1530825596886,-1.0660669795366934e-16,-499.99999999999994,-1.0,2.263267092396676e-16,0.0,2.0000000000000018,8.32314199627157e-15,0
374,-260.1555384534646,9.93349437051939e-16,-499.99999999999994,-1.0,1.1314725747628223e-16,0.0,2.0000000000000018,8.330998584056537e-15,0
375,-262.15799434724045,3.465380872422589e-16,-499.99999999999994,-1.0,-1.5932387603521845e-16,0.0,2.000000000000002,8.308833071397942e-15,0
376,-264.1604502410164,3.552713678800501e-16,-499.99999999999994,-1.0,6.100701826855386e-17,0.0,2.000000000000002,8.310601642617498e-15,0
377,-266.16290613479237,5.908658138293855e-16,-499.99999999999994,-1.0,-5.930632061127288e-17,0.0,2.0000000000000018,8.308890127958284e-15,0
378,-268.1653620285682,1.177547853876368e-16,-499.99999999999994,-1.0,-1.1981375291668963e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
379,-270.16781792234417,1.1102230246251575e-16,-499.99999999999994,-1.0,7.129569171927559e-18,0.0,2.0000000000000018,8.297356737716908e-15,0
380,-272.17027381612013,1.4630808100445625e-16,-499.99999999999994,-1.0,6.510411320549683e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
381,-274.172729709896,3.7175853285731713e-16,-499.99999999999994,-1.0,5.2176751439345116e-17,0.0,2.0000000000000018,8.326274133551887e-15,0
382,-276.17518560367193,3.552713678800501e-16,-499.99999999999994,-1.0,-6.397845406336048e-17,0.0,2.000000000000002,8.310601642617498e-15,0
383,-278.1776414974478,1.155304680296231e-16,-499.99999999999994,-1.0,0.0,0.0,2.000000000000002,8.32832362193065e-15,0
384,-280.18009739122374,3.552713678800501e-16,-499.99999999999994,-1.0,1.120256349124079e-16,0.0,2.000000000000002,8.310601642617498e-15,0
385,-282.1825532849997,5.641832537983133e-16,-499.99999999999994,-1.0,-1.0659338814093295e-16,0.0,2.000000000000002,8.302040540933687e-15,0
386,-284.18500917877554,-7.162574876065704e-17,-499.99999999999994,-1.0,-5.2163916960071337e-17,0.0,2.0000000000000018,8.316646173529459e-15,0
387,-286.1874650725515,3.552713678800501e-16,-499.99999999999994,-1.0,-6.751457855851533e-17,0.0,2.000000000000002,8.310601642617498e-15,0
388,-288.18992096632735,-3.4201568026124743e-16,-499.99999999999994,-1.0,1.3716954736879381e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
389,-290.1923768601033,4.102065615950929e-16,-499.99999999999994,-1.0,1.7410796669944335e-16,0.0,2.000000000000002,8.310601642617498e-15,0
390,-292.19483275387927,3.552713678800501e-16,-499.99999999999994,-1.0,-7.038586808798751e-17,0.0,2.000000000000002,8.310601642617498e-15,0
391,-294.1972886476551,1.283173688124453e-16,-499.99999999999994,-1.0,-1.0220502746177753e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
392,-296.1997445414311,-5.4050751348678634e-17,-499.99999999999994,-1.0,5.238719536806092e-18,0.0,2.0000000000000018,8.316646173529459e-15,0
393,-298.20220043520703,1.4929797843707855e-16,-499.99999999999994,-1.0,5.213935019566509e-17,0.0,2.0000000000000013,8.351118640776308e-15,0
394,-300.2046563289829,1.54762746845232e-16,-499.99999999999994,-1.0,5.143019381430189e-17,0.0,2.0000000000000013,8.351118640776308e-15,0
395,-302.20711222275884,3.552713678800501e-16,-499.99999999999994,-1.0,-1.2895228365555312e-16,0.0,2.000000000000002,8.310601642617498e-15,0
396,-304.2095681165347,-3.6167977399861665e-16,-499.99999999999994,-1.0,-1.0962309472745295e-16,0.0,2.0000000000000018,8.306322194737668e-15,0
397,-306.21202401031064,-8.375945638183434e-17,-499.99999999999994,-1.0,6.81318207498888e-17,0.0,2.0000000000000018,8.32314199627157e-15,0
398,-308.2144799040866,-8.88178419700126e-17,-499.99999999999994,-1.0,-7.162712470761655e-17,0.0,2.0000000000000018,8.307349463280572e-15,0
399,-310.21693579786245,-3.70619772431811e-16,-499.99999999999994,-1.0,5.121326883617531e-18,0.0,2.0000000000000018,8.333160691619825e-15,0
400,-312.2193916916384,-6.83073795659068e-17,-499.99999999999994,-1.0,1.812502194350695e-16,0.0,2.0000000000000018,8.316646173529459e-15,0
401,-314.22184758541425,3.552713678800501e-16,-499.99999999999994,-1.0,9.525194853676226e-17,0.0,2.000000000000002,8.310601642617498e-15,0
402,-316.2243034791902,3.1316827191625026e-16,-499.99999999999994,-1.0,0.0,0.0,2.0000000000000018,8.327242010366048e-15,0
403,-318.22675937296617,3.552713678800501e-16,-499.99999999999994,-1.0,-1.0040522650162233e-16,0.0,2.000000000000002,8.310601642617498e-15,0
404,-320.229215266742,-8.89458032319059e-17,-499.99999999999994,-1.0,-1.7694286783182246e-16,0.0,2.0000000000000018,8.314365734716239e-15,0
405,-322.231671160518,-3.533692092228367e-16,-499.99999999999994,-1.0,5.54750210232805e-17,0.0,2.0000000000000018,8.306322194737668e-15,0
406,-324.23412705429394,1.3322676237892069e-16,-499.99999999999994,-1.0,1.8413138183970544e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
407,-326.2365829480698,3.8406073236520195e-16,-499.99999999999994,-1.0,5.703726705525173e-17,0.0,2.000000000000002,8.310601642617498e-15,0
408,-328.23903884184574,3.616559855382386e-16,-499.99999999999994,-1.0,-7.188514007882986e-18,0.0,2.0000000000000018,8.326274133551887e-15,0
409,-330.2414947356216,3.552713678800501e-16,-499.99999999999994,-1.0,4.7058794348642156e-17,0.0,2.000000000000002,8.310601642617498e-15,0
410,-332.24395062939755,5.501223057330918e-16,-499.99999999999994,-1.0,-2.349482487169564e-16,0.0,2.000000000000002,8.302040540933687e-15,0
411,-334.2464065231735,-5.856756428711686e-16,-499.99999999999994,-1.0,-1.0573552047011401e-16,0.0,2.0000000000000018,8.327526658608635e-15,0
412,-336.24886241694935,1.2666087343940703e-16,-499.99999999999994,-1.0,1.2769542170765982e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
413,-338.2513183107253,-7.426674325776314e-17,-499.99999999999994,-1.0,5.708252929595379e-17,0.0,2.0000000000000018,8.316646173529459e-15,0
414,-340.25377420450127,3.552713678800501e-16,-499.99999999999994,-1.0,5.663471113608835e-17,0.0,2.000000000000002,8.310601642617498e-15,0
415,-342.2562300982771,1.5255027895574856e-16,-499.99999999999994,-1.0,9.765422370684216e-17,0.0,2.0000000000000013,8.321774876014388e-15,0
416,-344.2586859920531,7.463679195078032e-16,-499.99999999999994,-1.0,5.0618115873214915e-17,0.0,2.0000000000000013,8.37979394235408e-15,0
417,-346.2611418858289,3.552713678800501e-16,-499.99999999999994,-1.0,-1.640558471697835e-16,0.0,2.000000000000002,8.310601642617498e-15,0
418,-348.2635977796049,8.933872336073986e-17,-499.99999999999994,-1.0,1.3755334786439356e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
419,-350.26605367338084,4.1036027030798404e-16,-499.99999999999994,-1.0,6.640162346294134e-17,0.0,2.000000000000002,8.310601642617498e-15,0
420,-352.2685095671567,3.552713678800501e-16,-499.99999999999994,-1.0,-3.121311598017391e-17,0.0,2.000000000000002,8.310601642617498e-15,0
421,-354.27096546093264,2.8535449419276393e-16,-499.99999999999994,-1.0,0.0,0.0,2.000000000000002,8.32695735239306e-15,0
422,-356.2734213547085,3.552713678800501e-16,-499.99999999999994,-1.0,-3.627263195120634e-17,0.0,2.000000000000002,8.310601642617498e-15,0
423,-358.27587724848445,1.4008580292584944e-16,-499.99999999999994,-1.0,-1.1210033993811911e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
424,-360.2783331422604,-9.368060492670029e-17,-499.99999999999994,-1.0,5.3730413144940505e-17,0.0,2.0000000000000018,8.316646173529459e-15,0
425,-362.28078903603625,3.552713678800501e-16,-499.99999999999994,-1.0,5.0399355191519e-17,0.0,2.000000000000002,8.310601642617498e-15,0
426,-364.2832449298122,1.081643667648244e-16,-499.99999999999994,-1.0,0.0,0.0,2.000000000000002,8.341178350820089e-15,0
427,-366.2857008235882,3.552713678800501e-16,-499.99999999999994,-1.0,-4.6047111797702737e-17,0.0,2.000000000000002,8.310601642617498e-15,0
428,-368.288156717364,-7.625025405651108e-17,-499.99999999999994,-1.0,1.3605388002242096e-17,0.0,2.0000000000000018,8.316646173529459e-15,0
429,-370.2906126111399,4.097597466644446e-16,-499.99999999999994,-1.0,5.2305026314570757e-17,0.0,2.000000000000002,8.310601642617498e-15,0
430,-372.2930685049158,1.3322676237892069e-16,-499.99999999999994,-1.0,-7.697650919987545e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
431,-374.2955243986918,1.0147561760526907e-16,-499.99999999999994,-1.0,8.272819091840547e-17,0.0,2.0000000000000013,8.322230607720265e-15,0
432,-376.29798029246774,4.645458693508883e-16,-499.99999999999994,-1.0,6.337112119763464e-17,0.0,2.0000000000000018,8.323996332411284e-15,0
433,-378.3004361862436,3.552713678800501e-16,-499.99999999999994,-1.0,-1.3801338969983476e-16,0.0,2.000000000000002,8.310601642617498e-15,0
434,-380.3028920800196,-8.818558189796854e-17,-499.99999999999994,-1.0,-6.098737709447611e-17,0.0,2.0000000000000018,8.314365734716239e-15,0
435,-382.3053479737954,1.1102230246251575e-16,-499.99999999999994,-1.0,4.017787938715624e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
436,-384.30780386757135,7.27232808584859e-17,-499.99999999999994,-1.0,7.298155966523422e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
437,-386.3102597613473,4.0330701103973596e-16,-499.99999999999994,-1.0,7.05503896240085e-17,0.0,2.000000000000002,8.310601642617498e-15,0
438,-388.31271565512316,3.552713678800501e-16,-499.99999999999994,-1.0,-7.836608933780968e-17,0.0,2.000000000000002,8.310601642617498e-15,0
439,-390.3151715488992,8.94577361063997e-17,-499.99999999999994,-1.0,1.0448833507550122e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
440,-392.3176274426751,3.9711802436060506e-16,-499.99999999999994,-1.0,6.637190676705155e-17,0.0,2.000000000000002,8.310601642617498e-15,0
441,-394.3200833364509,3.552713678800501e-16,-499.99999999999994,-1.0,-1.1192410063385531e-16,0.0,2.000000000000002,8.310601642617498e-15,0
442,-396.3225392302269,-5.112812557905649e-17,-499.99999999999994,-1.0,-1.7108715315349277e-16,0.0,2.0000000000000018,8.316646173529459e-15,0
443,-398.3249951240027,-3.299175884830541e-16,-499.99999999999994,-1.0,-9.410873045469939e-18,0.0,2.0000000000000018,8.333160691619825e-15,0
444,-400.3274510177787,-8.88178419700126e-17,-499.99999999999994,-1.0,1.6875336100506696e-16,0.0,2.0000000000000018,8.307349463280572e-15,0
445,-402.32990691155464,3.459247361951429e-16,-499.99999999999994,-1.0,1.1088614017177483e-16,0.0,2.000000000000002,8.308833071397942e-15,0
446,-404.3323628053305,3.552713678800501e-16,-499.99999999999994,-1.0,-2.2040963922961462e-16,0.0,2.000000000000002,8.310601642617498e-15,0
447,-406.33481869910645,-5.367964260455815e-16,-499.99999999999994,-1.0,-7.167786574774865e-17,0.0,2.0000000000000018,8.341292021050614e-15,0
448,-408.3372745928823,6.820783844033578e-17,-499.99999999999994,-1.0,2.227434313780357e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
449,-410.33973048665825,3.552713678800501e-16,-499.99999999999994,-1.0,1.2658917256035373e-16,0.0,2.000000000000002,8.310601642617498e-15,0
450,-412.3421863804342,5.751863078037403e-16,-499.99999999999994,-1.0,2.6178702356472613e-17,0.0,2.000000000000002,8.342599117382509e-15,0
451,-414.34464227421006,4.601147615302975e-16,-499.99999999999994,-1.0,-1.1035437704234396e-16,0.0,2.0000000000000018,8.323996332411284e-15,0
452,-416.347098167986,1.3322676237892069e-16,-499.99999999999994,-1.0,-2.5896122483410053e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
453,-418.349554061762,-5.770021003266743e-16,-499.99999999999994,-1.0,5.544307022973529e-17,0.0,2.0000000000000018,8.342599117382509e-15,0
454,-420.3520099555378,3.552713678800501e-16,-499.99999999999994,-1.0,2.4869536875004977e-16,0.0,2.000000000000002,8.310601642617498e-15,0
455,-422.3544658493138,4.190009134899428e-16,-499.99999999999994,-1.0,-4.07701555684419e-17,0.0,2.000000000000002,8.310601642617498e-15,0
456,-424.35692174308963,1.9199049126367628e-16,-499.99999999999994,-1.0,-1.591284627241452e-17,0.0,2.0000000000000018,8.317216185536293e-15,0
457,-426.3593776368656,3.552713678800501e-16,-499.99999999999994,-1.0,-1.4090503464238124e-16,0.0,2.000000000000002,8.310601642617498e-15,0
458,-428.36183353064155,-3.7232174290100776e-16,-499.99999999999994,-1.0,-7.103433606654596e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
459,-430.3642894244174,7.078511804622386e-17,-499.99999999999994,-1.0,1.8167519021082712e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
460,-432.36674531819335,3.552713678800501e-16,-499.99999999999994,-1.0,1.235995967206678e-16,0.0,2.000000000000002,8.310601642617498e-15,0
461,-434.3692012119693,5.657905998894898e-16,-499.99999999999994,-1.0,-1.0546538169656597e-16,0.0,2.000000000000002,8.302040540933687e-15,0
462,-436.3716571057451,-6.710818245517135e-17,-499.99999999999994,-1.0,-5.256526065412535e-17,0.0,2.0000000000000018,8.314365734716239e-15,0
463,-438.3741129995211,3.552713678800501e-16,-499.99999999999994,-1.0,2.043815718135484e-16,0.0,2.000000000000002,8.310601642617498e-15,0
464,-440.37656889329696,7.51421983659286e-16,-499.99999999999994,-1.0,-1.7741782427483967e-16,0.0,2.0000000000000013,8.37979394235408e-15,0
465,-442.3790247870729,-3.5527136788005e-16,-499.99999999999994,-1.0,-1.524273803368074e-16,0.0,2.0000000000000018,8.333160691619825e-15,0
466,-444.3814806808489,1.4096377140274648e-16,-499.99999999999994,-1.0,1.736330984295352e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
467,-446.3839365746247,3.4011387472953826e-16,-499.99999999999994,-1.0,5.3511190219824905e-17,0.0,2.000000000000002,8.308833071397942e-15,0
468,-448.3863924684007,3.552713678800501e-16,-499.99999999999994,-1.0,-6.00387774348005e-17,0.0,2.000000000000002,8.310601642617498e-15,0
469,-450.38884836217653,9.966386727070646e-17,-499.99999999999994,-1.0,-2.344655435218502e-16,0.0,2.0000000000000013,8.322230607720265e-15,0
470,-452.39130425595243,-5.83742451145335e-16,-499.99999999999994,-1.0,-4.706263689166852e-17,0.0,2.0000000000000018,8.342599117382509e-15,0
471,-454.39376014972845,-8.88178419700126e-17,-499.99999999999994,-1.0,1.1901738225311796e-16,0.0,2.0000000000000018,8.307349463280572e-15,0
472,-456.3962160435043,-1.0708833403625715e-16,-499.99999999999994,-1.0,4.9898763077298705e-17,0.0,2.0000000000000018,8.32314199627157e-15,0
473,-458.39867193728026,1.1102230246251575e-16,-499.99999999999994,-1.0,5.211325447158678e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
474,-460.4011278310563,1.0162065308469645e-16,-499.99999999999994,-1.0,1.0734539140072184e-16,0.0,2.0000000000000013,8.322230607720265e-15,0
475,-462.40358372483206,5.409311258226288e-16,-499.99999999999994,-1.0,7.891836567403009e-18,0.0,2.000000000000002,8.302040540933687e-15,0
476,-464.406039618608,1.3322676237892069e-16,-499.99999999999994,-1.0,-1.0451988296724923e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
477,-466.4084955123839,1.2233821449355126e-16,-499.99999999999994,-1.0,-5.606641002825963e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
478,-468.4109514061598,-9.131426402896904e-17,-499.99999999999994,-1.0,5.816186866100418e-17,0.0,2.0000000000000018,8.316646173529459e-15,0
479,-470.4134072999358,3.552713678800501e-16,-499.99999999999994,-1.0,5.4087892052976806e-17,0.0,2.000000000000002,8.310601642617498e-15,0
480,-472.41586319371163,1.2530297241782736e-16,-499.99999999999994,-1.0,-1.69875450791074e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
481,-474.4183190874876,-3.2506482740879872e-16,-499.99999999999994,-1.0,-5.3464551966756705e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
482,-476.42077498126343,-8.88178419700126e-17,-499.99999999999994,-1.0,-1.0972208397893302e-16,0.0,2.0000000000000018,8.307349463280572e-15,0
483,-478.4232308750394,-7.644920948907766e-16,-499.99999999999994,-1.0,4.989876307729729e-17,0.0,2.0000000000000018,8.297642411165264e-15,0
484,-480.42568676881535,1.1102230246251575e-16,-499.99999999999994,-1.0,1.0907318817103337e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
485,-482.42814266259126,-3.276635978787428e-16,-499.99999999999994,-1.0,6.80692942675453e-18,0.0,2.0000000000000018,8.333160691619825e-15,1
486,-484.43059855636716,1.3828345436075822e-16,-499.99999999999994,-1.0,1.0953696950449443e-16,0.0,2.0000000000000018,8.296899639740403e-15,1
487,-486.4330544501431,1.1102230246251575e-16,-499.99999999999994,-1.0,-1.2847051642663227e-16,0.0,2.0000000000000018,8.297356737716908e-15,1
488,-488.43551034391896,-3.7622963122912918e-16,-499.99999999999994,-1.0,-4.903884350381303e-17,0.0,2.0000000000000018,8.333160691619825e-15,1
489,-490.4379662376949,-8.537393993381331e-17,-499.99999999999994,-1.0,1.8265096409435388e-16,0.0,2.0000000000000018,8.316646173529459e-15,1
490,-492.44042213147077,3.552713678800501e-16,-499.99999999999994,-1.0,4.543012664587934e-17,0.0,2.000000000000002,8.310601642617498e-15,1
491,-494.44287802524667,9.656970978023761e-17,-499.99999999999994,-1.0,-6.098737709447439e-17,0.0,2.0000000000000013,8.322230607720265e-15,1
492,-496.4453339190227,1.1102230246251575e-16,-499.99999999999994,-1.0,6.802250611146539e-17,0.0,2.0000000000000018,8.297356737716908e-15,1
493,-498.4477898127986,3.689938463248678e-16,-499.99999999999994,-0.999999871804305,-0.0005063510380306448,-1.2064579653210687e-12,2.0000001232651043,9.224315588075712e-08,1
494,-500.4501895564762,-0.002027863069150658,-500.0000000000048,-0.9998872252189553,-0.015017884136521453,-1.0490956250423421e-11,2.000018805748808,1.3038949042956324e-05,1
495,-502.45148100862264,-0.060133752068019054,-500.00000000004195,-0.9987974068264948,-0.04902795240135661,3.208983342759567e-12,1.9999999998701177,2.110101528080071e-09,1
496,-504.44870311772695,-0.198302834567186,-499.9999999999919,-0.9960337059882075,-0.0889767190640179,1.0762530471310713e-11,2.000000000038523,1.2458431269587398e-09,1
497,-506.43905759809854,-0.41634808479086477,-499.99999999999886,-0.9916729500401125,-0.12878183163296175,-1.9024517395713637e-12,1.9999999999999896,6.299002950366021e-12,1
498,-508.4191538154978,-0.7139183036052571,-499.99999999999955,-0.9857423235859245,-0.16826191337145335,2.733996014935297e-10,2.0000000078497426,5.441243263134157e-09,1
499,-510.37346276902844,-1.0879338797793032,-499.99999999890764,-0.98191898695616,-0.189301619261401,-8.14803683212645e-10,2.0001786530260643,0.000123865923690611,1
500,-510.50661340483344,-1.1163542333034173,-500.00000000173173,-0.9757347678367011,-0.21895584676975116,-3.2780599682129795e-09,2.000042426635451,2.941845870609485e-05,1
501,-511.5213862079301,-1.3455290346068958,-500.0000000027642,-0.9716633385897041,-0.23636911058915905,6.920964094361954e-10,2.0000194071366058,1.345812054516518e-05,1
502,-513.121819097226,-1.7525353250133606,-499.999999999869,-0.9643514153843585,-0.2646249187929672,7.835661131691709e-10,2.000002675332192,1.8553055690012795e-06,1
503,-514.9246524841732,-2.279409617571273,-499.9999999999989,-0.9541846163015761,-0.2992185121502581,-3.490596152201638e-11,2.000000300465513,2.0832039691515823e-07,1
504,-516.7780610097178,-2.8990799731105326,-500.00000000000273,-0.9422424293848931,-0.33493164118496593,-4.735730511763266e-13,2.0000002321486194,1.6095566682165558e-07,1
505,-518.5437963319177,-3.565878737202063,-500.00000000000074,-0.9285999733112335,-0.3710823218187258,4.985971271948523e-12,2.0000000256782418,1.7805353828458236e-08,1
506,-520.3034197655603,-4.307865618125347,-499.9999999999838,-0.9135637649341346,-0.4066955217350805,4.0944858062916594e-13,2.0000002449144683,1.6980142421895431e-07,1
507,-522.0950174758756,-5.146792726323236,-499.99999999999915,-0.8970825907485355,-0.44186290337150463,-4.516828271590718e-12,2.0000000009038614,6.288424609450184e-10,1
508,-523.8483581283331,-6.053944266180262,-500.00000000000165,-0.8788800261369346,-0.47704286983199007,-5.870796694304446e-10,2.0000000038545203,2.674307655216683e-09,1
509,-525.5718986496759,-7.033991574731336,-500.00000000232166,-0.8624883797658849,-0.5060768664628119,-6.816062430678686e-10,2.000020158126268,1.3978100519166228e-05,1
510,-526.7310291895528,-7.745390982368038,-500.00000000227976,-0.8421065976805685,-0.5393111144254835,6.852073273579768e-10,2.0000160695823386,1.114345916561607e-05,1
511,-528.3302996686557,-8.800556914173912,-500.0000000000772,-0.8250136641277408,-0.5651127798966497,7.346463492909979e-10,2.0000017049309227,1.1823210722421283e-06,1
512,-529.7426017262169,-9.808239395738223,-499.99999999959806,-0.8022434906761037,-0.5969969695633474,2.0903848648999965e-11,2.0000037081155875,2.571523310353301e-06,1
513,-531.3277146469453,-11.031111202691228,-499.9999999999991,-0.7797169101125696,-0.6261322065542603,-9.750515545859738e-11,2.0000001524075346,1.0566808812812888e-07,1
514,-532.8217794564398,-12.280896230022941,-499.9999999999831,-0.7551392776084205,-0.6555643915078311,3.7041830624709086e-11,2.0000006926365206,4.802210288535164e-07,1
515,-534.1818805998663,-13.50891843861583,-499.9999999998591,-0.7289336003757995,-0.6845844040315074,-4.2849519673851015e-12,2.0000008755416405,6.075718315464295e-07,1
516,-535.5873722539817,-14.878227037826251,-499.9999999999994,-0.7025262448389993,-0.7116578358399595,-3.569615998321567e-11,2.0000000084566834,5.8661156290858994e-09,1
517,-536.9294559222013,-16.292207350688194,-499.9999999999987,-0.6741706272471358,-0.7385756327940988,0.0,2.0000000002066116,1.4398212826391197e-10,1
518,-538.214108995189,-17.7559017279007,-499.9999999999994,-0.6446343651990988,-0.7644910301660542,-4.632458871992184e-13,2.0000000545447203,3.781733611146612e-08,1
519,-539.4606884962196,-19.29407120183963,-500.0000000000005,-0.6140214714745438,-0.7892893212049914,-1.43136334867577e-14,2.000000007866685,5.457195191918498e-09,1
520,-540.6525590033472,-20.89038910520612,-499.99999999999943,-0.5822763910428678,-0.8129909005850516,1.2875951682375182e-13,2.000000005568962,3.864872373388423e-09,1
