i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
245,311.6461597896737,-77.6541821002109,0.11563254583159002,1.4429612330415794e-11,5.786875925071326e-17,5.906074034705016e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000000000002,3.244289529915049e-15,0
246,313.6512783946496,-77.6541821002109,0.11563254583158959,1.4429612330415794e-11,5.998356440352564e-17,7.874765379604257e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000000000000027,3.3482722552612797e-15,1
247,315.6563969996254,-77.6541821002109,0.1156325458315896,1.4429612330415794e-11,4.152708304509841e-17,7.874765379601594e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000000000000002,2.919241911299995e-15,1
248,317.66151560460116,-77.6541821002109,0.1156325458315898,1.4429612330415794e-11,-1.59571661829942e-17,5.906074034694419e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000000000002,2.9001792654754542e-15,1
249,319.66663420957696,-77.6541821002109,0.11563254583159036,1.4429612330415794e-11,-5.267787388285787e-17,3.937382689790241e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000000000002,2.919241911299995e-15,1
250,321.6717528145528,-77.65418210021092,0.11563254583158933,1.4429612330415794e-11,-1.4034616041491088e-17,5.906074034694752e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000000000003,3.475684214845073e-15,1
251,323.67687141952854,-77.65418210021092,0.11563254583159047,1.4429612330415794e-11,-5.767650435869709e-18,7.874765379594852e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000000000000002,1.1518777382935123e-14,1
252,325.68199002450444,-77.65418210021092,0.11563254583159101,1.4429608845557516e-11,-5.107231197211065e-12,-0.0006945929945092306,-0.9999997587702569,0.0,1.754017375787953e-09,0.07959450052965167,2.0000000000000027,3.3588745667019963e-15,1
253,327.6871086294803,-77.65418210021092,0.11563254583158683,1.4390543917671898e-11,4.648660757757207e-12,-0.00694917772601395,-0.9999758541729556,0.0,1.7329284673905931e-09,0.7963235188807971,2.0000000000000018,2.9252444156633734e-15,1
254,329.692227234456,-77.65418210021092,0.11563254583158922,1.4457668533310188e-11,8.806266987360677e-12,-0.028814098517351814,-0.9995847876626737,0.0,1.9398669337533647e-09,3.3023095369101725,2.0000000000000018,3.733337228147648e-15,1
255,331.6973458394319,-77.65418210021093,0.11563254583158938,1.4845186609813318e-11,4.55986961360256e-12,-0.061313616950186216,-0.9981185502616841,0.0,1.7795684925658861e-09,7.030432644360218,2.0000000000000018,2.912901557169108e-15,1
256,333.70246444440767,-77.65418210021093,0.1156325458315894,1.4989349149018148e-11,4.78279279089252e-12,-0.1092172766060981,-0.9940179004880884,0.0,1.8029595594271086e-09,12.54039394716159,2.000000000000002,3.2581419269164486e-15,1
257,335.7063979965446,-77.60405470949445,0.115632545462288,1.5237141846108154e-11,4.06163101764684e-12,-0.17245769124626995,-0.9850169261134584,0.0,1.8070238638756564e-09,19.86149053793531,2.000000000000002,3.2934537262255428e-15,1
258,337.67022471698493,-77.20494772526176,0.11563254652612429,1.5056670227627837e-11,5.434520160023832e-12,-0.24728892513525297,-0.9689417874699446,0.0,1.8343087049288442e-09,28.63428508082262,2.000000000000002,2.9215145795393518e-15,1
259,341.1469895473788,-75.30413683367642,0.11563254586360622,1.4794212335656903e-11,6.762496053749895e-12,-0.3328936513524896,-0.9429643773171961,0.0,1.8640093912836164e-09,38.88900553567149,2.000000000000002,2.919241911299995e-15,1
260,342.5181403910741,-73.89760584797723,0.11563254602358103,1.4345711180461686e-11,8.227603647884485e-12,-0.4192300502957985,-0.9078800388426779,0.0,1.895074319691048e-09,49.57197377820927,2.000000000000002,2.9220013499039316e-15,1
261,343.6061448815736,-72.2147400258359,0.11563254582127956,1.1312286146170229e-11,1.4949758000441647e-11,-0.4992635350435543,-0.8664501847052799,0.0,2.1482833290065173e-09,59.90257564030969,2.000000000000002,2.916967472379475e-15,1
262,344.6808979814892,-68.37019466666693,0.11563254584046206,1.6532220183795957e-11,6.9495034104003e-12,-0.5669071358679512,-0.8237817060981607,0.0,2.0550317003653618e-09,69.06966261794446,2.0000000000000018,3.3050926775255162e-15,1
263,344.7066330292659,-66.36546729403115,0.1156325458315899,1.7886570587088163e-11,4.5098465370979206e-12,-0.6181270914023618,-0.7860781760578628,0.0,2.1138077954674372e-09,76.3589867812322,2.000000000000002,3.277147613779104e-15,1
264,344.7066330292659,-64.36034868905533,0.11563254583158875,1.3878236509180268e-11,8.943004234201701e-12,-0.6579186284337601,-0.753089024192917,0.0,1.891919509944273e-09,82.28265617264532,2.0000000000000013,3.085049589468764e-15,1
265,344.7066330292659,-62.35523008407953,0.11563254583158881,1.2996268686315363e-11,9.804411123324008e-12,-0.6847559033612661,-0.7287724972938375,0.0,1.865515741883428e-09,86.43282671079305,2.0000000000000013,3.1286901261791833e-15,1
266,344.7066330292659,-60.35011147910376,0.11563254583158866,1.1558340752618987e-11,1.1277348829788228e-11,-0.6995379781512896,-0.7145954219864593,0.0,1.8504806575947441e-09,88.77989533394475,2.0000000000000018,3.482361284749203e-15,1
267,344.7066330292659,-58.34499287412781,0.11563254583158857,1.1508580056893641e-11,1.1326564673331445e-11,-0.7068546194609591,-0.7073588530206594,0.0,1.8503669707570225e-09,89.95914272604864,2.0000000000000027,3.3511028181602855e-15,1
268,344.7066330292659,-56.33987426915212,0.11563254583158901,1.1417584370243639e-11,1.141756180340282e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000000000000027,3.3472809927562375e-15,1
269,344.7066330292659,-54.33475566417633,0.11563254583158869,1.1417575125995592e-11,1.1417571047650866e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000811729068757,5.624466798540324e-05,1
270,344.7066330292659,-52.329637059200635,0.11563254583158868,1.1417574310326645e-11,1.1417571863319812e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000850195159314,5.981692824482145e-05,1
271,344.7066330292659,-50.32451845422475,0.115632545831589,1.1417571863319812e-11,1.1417574310326645e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000000478451736,3.6547200872847786e-08,1
272,344.7066330292659,-48.319399849248846,0.11563254583158881,1.1417575261940417e-11,1.1417570911706041e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000019466171546,1.3714633848631629e-06,1
273,344.7066330292659,-46.314281244273104,0.11563254583158868,1.1417576485443836e-11,1.1417569688202623e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.00000008338878,5.871116990533164e-08,1
274,344.7066330292659,-44.30916263929731,0.11563254583158868,1.1417573222768053e-11,1.1417572950878405e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.000002126811426,1.4981019031922777e-06,0
275,344.7066330292659,-42.30404403432152,0.11563254583158868,1.1417576213554187e-11,1.1417569960092271e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.000000033262301,2.3411885713210488e-08,0
276,344.7066330292659,-40.29892542934573,0.11563254583158868,1.1417577573002428e-11,1.141756860064403e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000000373652087,2.7361575686925106e-08,0
277,344.7066330292659,-38.29380682436994,0.11563254583158868,1.141757444627147e-11,1.1417571727374988e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0002296965423194,0.00016160483533589185,0
278,344.7066330292659,-36.28868821939403,0.11563254583158868,1.1417573086823228e-11,1.1417573086823228e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.000019802843721,1.4819085636070893e-05,0
279,344.7066330292659,-34.28356961441824,0.11563254583158868,1.1417573086823228e-11,1.1417573086823228e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.000000000000005,9.753450593956144e-15,0
280,344.7066330292659,-32.27845100944245,0.11563254583158868,1.1417573086823228e-11,1.1417573086823228e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.000000000000005,9.765934316349133e-15,0
281,344.7066330292659,-30.273332404466657,0.11563254583158868,1.1417573086823228e-11,1.1417573086823228e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.0000000000000044,9.728922387654442e-15,0
282,344.7066330292659,-28.268213799490866,0.11563254583158868,1.1417573086823228e-11,1.1417573086823228e-11,-0.7071067811865475,-0.7071067811865476,0.0,1.8503101273381617e-09,90.0,2.000000000000005,9.749561348010794e-15,0
