i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
95,35.2942466883151,-97.93129144138415,0.11563254583158925,-1.1169264229686657e-10,-3.8442038889458366e-19,4.293692898842507e-29,-1.0,-89.9999998028011,1.2799034720956115e-08,89.99999980280109,1.9999999999999958,2.544026879431029e-15,0
96,37.29983284820213,-97.93129144138415,0.11563254583158943,-1.1169264229686657e-10,-1.4415764627512182e-17,-3.9364647822638533e-16,-1.0,-89.99999260504133,1.2799034720956115e-08,89.99999260504137,1.9999999999999958,2.544772163431031e-15,0
97,39.30541900808916,-97.93129144138415,0.11563254583158963,-1.1169264229686657e-10,-1.1724821883266788e-17,-1.968232391126882e-16,-1.0,-89.99999398543363,1.2799034720956115e-08,89.99999398543366,1.9999999999999958,2.544772163431031e-15,0
98,41.31100516797619,-97.93129144138415,0.11563254583158931,-1.1169264229686657e-10,-1.1532611666835816e-17,1.2867054502655034e-27,-1.0,-89.99999408403309,1.2799034720956115e-08,89.99999408403312,1.9999999999999958,2.544772163431031e-15,0
99,43.31659132786322,-97.93129144138416,0.11563254583158972,-1.1169264229686657e-10,-9.802719916810433e-18,1.0934892698176177e-27,-1.0,-89.99999497142812,1.2799034720956115e-08,89.99999497142812,1.9999999999999956,2.636633597461006e-15,0
100,45.32217748775025,-97.93129144138413,0.11563254583158915,-1.1169264229686657e-10,-5.381885444523372e-18,5.997145864508021e-28,-1.0,-89.99999723921545,1.2799034720956115e-08,89.99999723921542,1.9999999999999958,2.544772163431031e-15,0
101,47.327763647637255,-97.93129144138413,0.11563254583158915,-1.1169264229686657e-10,-4.2286242778398e-18,4.709037994855468e-28,-1.0,-89.99999783081213,1.2799034720956115e-08,89.99999783081216,1.9999999999999958,2.5625939545535372e-15,0
102,49.333349807524286,-97.93129144138415,0.11563254583158936,-1.1169264229686657e-10,2.6909427222616726e-18,-3.0196092230598897e-28,-1.0,-90.00000138039228,1.2799034720956115e-08,90.00000138039229,1.999999999999996,2.4901610042521063e-15,0
103,51.33893596741132,-97.93129144138415,0.11563254583158908,-1.1169264229686657e-10,-2.3065223553508674e-18,-1.9682323911374013e-16,-1.0,-89.9999988168066,1.2799034720956115e-08,89.99999881680662,1.9999999999999958,2.544026879431029e-15,0
104,53.34452212729835,-97.93129144138415,0.11563254583158923,-1.1169264229686657e-10,-3.267573305603467e-18,3.635614770144983e-28,-1.0,-89.99999832380938,1.2799034720956115e-08,89.9999983238094,1.999999999999996,2.578822403160691e-15,0
105,55.35010828718538,-97.93129144138415,0.11563254583158905,-1.1169264229686657e-10,-4.228624233872322e-18,3.9364647822846635e-16,-1.0,-89.99999783081218,1.2799034720956115e-08,89.99999783081216,1.9999999999999964,2.5696142669124686e-15,0
106,57.35569444707241,-97.93129144138415,0.1156325458315897,-1.1169264229686657e-10,-9.994930089273917e-18,1.968232391151127e-16,-1.0,-89.99999487282871,1.2799034720956115e-08,89.99999487282867,1.9999999999999956,1.1139573418743138e-14,0
107,59.36128060695941,-97.93129144138415,0.11563254583158944,-1.1169264229686657e-10,-2.690942722261666e-18,3.0055850291892863e-28,-1.0,-89.99999861960772,1.2799034720956115e-08,89.99999861960771,1.9999999999999962,1.0386828692639445e-14,0
108,61.36686676684645,-97.93129144138415,0.11563254583158943,-1.1169264229686657e-10,5.574095638970648e-18,-6.225854703320725e-28,-1.0,-90.00000285938401,1.2799034720956115e-08,90.00000285938404,1.9999999999999962,1.0386828692639445e-14,0
109,63.37245292673348,-97.93129144138415,0.1156325458315892,-1.1169264229686657e-10,8.457248555679596e-18,-9.446124377452126e-28,-1.0,-90.00000433837573,1.2799034720956115e-08,90.00000433837573,1.9999999999999967,2.602975375169193e-15,0
110,65.3780390866205,-97.93129144138415,0.11563254583158879,-1.1169264229686657e-10,4.613044666734356e-18,-5.152431478610284e-28,-1.0,-90.00000236638677,1.2799034720956115e-08,90.00000236638675,1.9999999999999958,2.5799251709695548e-15,0
111,67.38362524650753,-97.93129144138415,0.115632545831589,-1.1169264229686657e-10,1.9221019444728875e-19,-2.146846449421219e-29,-1.0,-90.00000009859944,1.2799034720956115e-08,90.00000009859946,1.999999999999996,2.5106377756969153e-15,0
112,69.38921140639457,-97.93129144138415,0.11563254583158925,-1.1169264229686657e-10,1.5376815555781436e-18,-1.7174771595367894e-28,-1.0,-90.00000078879559,1.2799034720956115e-08,90.0000007887956,1.9999999999999958,2.5799251709695548e-15,0
