i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
90,34.46559603212117,75.27368355843487,0.11563254583158863,2.0037178069245576e-11,1.9265680371768236e-18,-3.860298682342894e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999997,2.462978787797301e-15,0
91,36.46653292266521,75.27368355843487,0.11563254583158926,2.0037178069245576e-11,2.0806934801490604e-17,-4.169122576926501e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999976,2.4608605929122278e-15,0
92,38.46746981320925,75.27368355843487,0.11563254583158926,2.0037178069245576e-11,7.513615344983955e-18,-1.5055164861125953e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.475075345743422e-15,0
93,40.4684067037533,75.27368355843487,0.11563254583160841,2.0037178069245576e-11,-1.3871289867657342e-17,2.7794150512837207e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.5339440910245694e-15,0
94,42.46934359429732,75.27368355843487,0.11563254583158927,2.0037178069245576e-11,-1.3678633063939873e-17,2.7408120644603345e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.3555412414322478e-15,0
95,44.47028048484137,75.27368355843487,0.11563254583158912,2.0037178069245576e-11,-1.136675141933e-17,2.277576222579651e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.3555412414322478e-15,0
96,46.47121737538541,75.27368355843487,0.11563254583158816,2.0037178069245576e-11,1.926568037176674e-18,-3.860298682342595e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,1.4059090027961031e-14,0
97,48.47215426592945,75.27368355843487,0.11563254583158929,2.0037178069245576e-11,2.6740764355987414e-16,-5.358094571086548e-27,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
98,50.473091156473465,75.27368355843487,0.11563254583158929,2.0037178069245576e-11,2.537290104959325e-16,-5.084013364640479e-27,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.475075345743422e-15,0
99,52.4740280470175,75.27368355843487,0.11563254583158945,2.0037178069245576e-11,-2.254084603494622e-17,4.516549458336655e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.6270867459140717e-15,0
100,54.47496493756154,75.27368355843487,0.11563254583158926,2.0037178069245576e-11,-2.60086685018609e-17,5.211403221157654e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
101,56.47590182810558,75.27368355843487,0.11563254583158912,2.0037178069245576e-11,-2.3696786857251037e-17,4.7481673792769735e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
102,58.47683871864962,75.27368355843487,0.11563254583158929,2.0037178069245576e-11,-1.4449260278811535e-17,2.895224011754237e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999971,2.3675860169540256e-15,0
103,60.47777560919366,75.27368355843487,0.11563254583159012,2.0037178069245576e-11,-6.165017718959534e-18,1.2352955783484634e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.3555412414322478e-15,0
104,62.478712499737696,75.27368355843487,0.1156325458315899,2.0037178069245576e-11,2.6760030036358993e-16,-5.361954869768853e-27,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.475075345743422e-15,0
